tmk,parcel_acres,slope_0_5,slope_5_10,slope_10_15,slope_15_20,slope_20_25,slope_25_30,slope_gt30
191102012,1.028,1.038,0.0,0.0,0.0,0.0,0.0,0.0
191102015,1.126,1.137,0.0,0.0,0.0,0.0,0.0,0.0
191102021,0.602,0.642,0.0,0.0,0.0,0.0,0.0,0.0
191102069,0.344,0.346,0.0,0.0,0.0,0.0,0.0,0.0
191103099,0.571,0.544,0.0,0.0,0.0,0.0,0.0,0.0
191112202,0.175,0.0,0.0,0.124,0.049,0.025,0.0,0.0
191112203,0.226,0.025,0.0,0.124,0.0,0.049,0.025,0.0
191112209,2.354,0.124,0.346,0.717,0.47,0.395,0.247,0.124
191122001,17.436,14.332,1.68,0.667,0.445,0.222,0.099,0.0
191122002,2.822,2.817,0.0,0.0,0.0,0.0,0.0,0.0
191122003,6.641,6.524,0.124,0.0,0.0,0.0,0.0,0.0
191122005,4.451,1.409,1.409,0.865,0.667,0.148,0.0,0.0
191122006,1.381,1.063,0.222,0.025,0.049,0.0,0.025,0.025
191122007,3.437,3.336,0.074,0.0,0.0,0.0,0.0,0.0
191126012,5.01,4.522,0.222,0.099,0.124,0.025,0.0,0.0
191126014,4.46,4.448,0.0,0.0,0.0,0.0,0.0,0.0
191126015,10.289,2.718,1.705,2.224,2.199,1.063,0.42,0.0
191132107,0.124,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191132108,0.116,0.124,0.0,0.0,0.0,0.0,0.0,0.0
191132109,0.116,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191132110,0.116,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191132111,0.116,0.049,0.025,0.025,0.0,0.0,0.0,0.0
191132112,0.116,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191132113,0.116,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191132114,0.116,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191132115,0.115,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191132116,0.123,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191132117,0.123,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191132118,0.117,0.124,0.025,0.0,0.0,0.0,0.0,0.0
191132119,0.123,0.074,0.0,0.0,0.0,0.0,0.0,0.0
191132120,0.122,0.124,0.0,0.0,0.0,0.0,0.0,0.0
191136016,0.122,0.148,0.0,0.0,0.0,0.0,0.0,0.0
191136018,0.115,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191136019,0.116,0.074,0.0,0.0,0.0,0.0,0.0,0.0
191136020,0.115,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191136021,0.131,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191136022,0.116,0.148,0.0,0.0,0.0,0.0,0.0,0.0
191136023,0.116,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191136024,0.116,0.148,0.0,0.0,0.0,0.0,0.0,0.0
191136025,0.116,0.074,0.025,0.0,0.0,0.0,0.0,0.0
191136026,0.116,0.124,0.0,0.0,0.0,0.0,0.0,0.0
191136027,0.116,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191136028,0.124,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191136029,0.125,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191136030,0.122,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191136031,0.129,0.124,0.049,0.0,0.0,0.0,0.0,0.0
191136032,0.136,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191136033,0.145,0.074,0.049,0.0,0.0,0.0,0.0,0.0
191136060,0.168,0.124,0.025,0.0,0.0,0.0,0.0,0.0
191136064,25.499,15.024,2.323,3.188,2.916,1.878,0.173,0.0
191136078,0.177,0.148,0.0,0.0,0.049,0.0,0.0,0.0
191136079,0.177,0.173,0.0,0.025,0.0,0.0,0.0,0.0
191136080,0.176,0.124,0.025,0.025,0.0,0.0,0.0,0.0
191136081,0.177,0.124,0.025,0.0,0.0,0.0,0.0,0.0
191136082,0.177,0.124,0.049,0.0,0.025,0.0,0.0,0.0
191136083,0.176,0.099,0.025,0.025,0.025,0.0,0.0,0.0
191136084,0.177,0.148,0.025,0.025,0.0,0.0,0.0,0.0
191136085,0.177,0.148,0.025,0.025,0.0,0.0,0.0,0.0
191136086,0.176,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191136087,0.176,0.124,0.049,0.0,0.0,0.0,0.0,0.0
191136088,0.177,0.148,0.049,0.0,0.0,0.0,0.0,0.0
191136089,0.176,0.148,0.025,0.0,0.0,0.0,0.0,0.0
191136090,0.176,0.148,0.049,0.0,0.0,0.0,0.0,0.0
191136091,0.176,0.099,0.049,0.0,0.0,0.0,0.0,0.0
191136094,0.22,0.074,0.148,0.0,0.0,0.0,0.0,0.0
191136095,0.216,0.124,0.049,0.0,0.0,0.0,0.0,0.0
191136096,0.198,0.124,0.049,0.0,0.025,0.0,0.0,0.0
191141005,0.844,0.865,0.0,0.0,0.0,0.0,0.0,0.0
191141054,0.951,0.964,0.0,0.0,0.0,0.0,0.0,0.0
191144105,0.331,0.272,0.049,0.0,0.0,0.0,0.0,0.0
191149051,0.139,0.124,0.0,0.0,0.0,0.0,0.0,0.0
191149066,0.018,0.049,0.0,0.0,0.0,0.0,0.0,0.0
191150020,0.183,0.148,0.099,0.0,0.0,0.0,0.0,0.0
191150021,0.146,0.124,0.0,0.0,0.0,0.0,0.0,0.0
191150022,0.116,0.074,0.0,0.0,0.0,0.0,0.0,0.0
191150023,0.115,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191150024,0.116,0.148,0.0,0.0,0.0,0.0,0.0,0.0
191150025,0.115,0.124,0.025,0.0,0.0,0.0,0.0,0.0
191150026,0.123,0.049,0.049,0.0,0.0,0.0,0.0,0.0
191150027,0.124,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191150028,0.124,0.124,0.0,0.0,0.0,0.0,0.0,0.0
191150029,0.124,0.074,0.025,0.0,0.0,0.0,0.0,0.0
191150030,0.123,0.148,0.0,0.0,0.0,0.0,0.0,0.0
191150035,0.116,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191150036,0.127,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191150037,0.127,0.124,0.025,0.0,0.0,0.0,0.0,0.0
191150038,0.127,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191150039,0.127,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191150040,0.127,0.099,0.0,0.0,0.0,0.0,0.0,0.0
191150041,0.127,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191150042,0.12,0.124,0.025,0.0,0.0,0.0,0.0,0.0
191150043,0.115,0.074,0.025,0.0,0.0,0.0,0.0,0.0
191150045,0.127,0.099,0.025,0.0,0.0,0.0,0.0,0.0
191150046,0.134,0.074,0.049,0.0,0.0,0.0,0.0,0.0
191150047,0.134,0.099,0.074,0.0,0.0,0.0,0.0,0.0
191150072,0.14,0.148,0.0,0.0,0.0,0.0,0.0,0.0
191160032,16.152,1.161,2.348,1.878,2.125,1.829,1.409,5.486
191160033,11.815,2.866,4.596,2.446,0.766,0.741,0.321,0.049
191160034,0.267,0.025,0.074,0.0,0.025,0.025,0.025,0.099
191160035,42.63,33.013,7.092,1.334,0.865,0.148,0.074,0.049
191181001,87.921,63.383,16.235,4.275,2.249,1.063,0.519,0.272
191181002,3.322,1.829,1.063,0.371,0.049,0.0,0.0,0.0
191181003,21.503,20.139,1.038,0.074,0.099,0.049,0.074,0.049
191181004,9.371,8.921,0.42,0.0,0.0,0.0,0.0,0.0
191181006,14.507,7.092,3.904,2.125,1.112,0.321,0.148,0.0
191181018,0.842,0.099,0.247,0.42,0.074,0.0,0.0,0.0
191181019,0.844,0.42,0.272,0.099,0.0,0.0,0.0,0.0
191181020,5.787,3.978,0.964,0.272,0.198,0.222,0.124,0.099
191181021,1.432,1.384,0.025,0.0,0.0,0.0,0.0,0.0
191181022,100.676,68.868,19.274,6.276,2.768,1.829,1.409,0.395
191181023,12.028,8.451,2.1,0.939,0.297,0.099,0.0,0.0
191181024,4.039,2.249,0.964,0.642,0.198,0.074,0.0,0.0
191181025,0.132,0.049,0.074,0.0,0.0,0.0,0.0,0.0
191181026,6.252,4.596,1.186,0.371,0.025,0.0,0.0,0.0
191181027,4.365,2.249,1.927,0.124,0.0,0.0,0.0,0.0
191181030,0.041,0.049,0.0,0.0,0.0,0.0,0.0,0.0
191181031,3.394,0.519,2.768,0.049,0.0,0.0,0.0,0.0
191181034,4.186,2.99,1.137,0.025,0.0,0.0,0.0,0.0
191181035,16.333,13.986,1.73,0.247,0.198,0.198,0.0,0.0
191181036,1.98,1.952,0.049,0.0,0.0,0.0,0.0,0.0
191181037,19.324,15.246,4.028,0.148,0.0,0.0,0.0,0.0
191181038,1.356,1.359,0.025,0.0,0.0,0.0,0.0,0.0
191181039,0.767,0.642,0.173,0.0,0.0,0.0,0.0,0.0
191181042,5.47,4.794,0.692,0.0,0.0,0.0,0.0,0.0
191182001,6.593,6.227,0.222,0.025,0.025,0.074,0.0,0.0
191182007,18.796,15.222,3.089,0.519,0.074,0.0,0.0,0.0
191182008,12.45,11.762,0.618,0.0,0.0,0.0,0.0,0.0
191182009,210.749,91.182,64.519,31.605,16.062,4.917,1.829,0.494
191182010,31.581,29.974,1.507,0.049,0.0,0.0,0.0,0.0
191182011,26.401,26.341,0.0,0.0,0.0,0.0,0.0,0.0
191184015,0.948,0.865,0.049,0.025,0.0,0.0,0.0,0.0
191184016,0.692,0.519,0.148,0.0,0.0,0.0,0.0,0.0
191184022,3.233,2.669,0.593,0.0,0.0,0.0,0.0,0.0
191185161,1.202,0.445,0.618,0.099,0.0,0.0,0.0,0.0
192001002,1.245,0.544,0.717,0.025,0.0,0.0,0.0,0.0
192001004,0.243,0.247,0.0,0.0,0.0,0.0,0.0,0.0
192001005,0.391,0.395,0.0,0.0,0.0,0.0,0.0,0.0
192001006,1.494,1.038,0.148,0.198,0.099,0.0,0.0,0.0
192001007,0.359,0.371,0.0,0.0,0.0,0.0,0.0,0.0
192001008,0.424,0.198,0.049,0.074,0.025,0.0,0.049,0.049
192001009,0.099,0.0,0.025,0.025,0.0,0.049,0.0,0.0
192001010,0.111,0.0,0.0,0.049,0.0,0.0,0.049,0.0
192001011,388.766,182.685,147.472,25.921,9.835,5.683,3.88,13.443
192001012,13.215,3.954,2.99,2.348,1.409,0.692,0.593,1.359
192001013,8.831,3.534,2.249,0.988,0.321,0.395,0.297,1.063
192001014,0.722,0.717,0.0,0.0,0.0,0.0,0.0,0.0
192001015,115.902,17.396,23.5,12.355,10.057,8.97,8.921,34.867
192001016,0.201,0.049,0.148,0.025,0.0,0.0,0.0,0.0
192001017,0.834,0.593,0.198,0.025,0.0,0.0,0.0,0.0
192001019,21.23,6.375,4.077,2.619,1.68,1.063,0.445,4.992
192001020,1688.84,863.386,440.416,149.944,82.336,52.609,34.644,65.236
192001021,2.903,2.026,0.321,0.346,0.148,0.099,0.0,0.0
192002001,96.769,2.817,8.599,19.398,18.409,14.406,14.085,18.879
192002002,7.311,2.916,1.31,1.013,0.445,0.47,0.692,0.47
192002003,37.98,4.398,29.307,2.199,0.89,0.568,0.321,0.099
192002004,6.999,4.942,1.186,0.321,0.222,0.272,0.049,0.0
192002005,11.99,2.273,7.043,1.359,0.371,0.568,0.198,0.198
192002007,843.834,120.439,184.415,109.023,129.236,120.414,85.573,94.913
192002008,101.492,10.502,24.735,21.548,13.912,9.884,5.263,15.642
192002009,15.96,1.458,1.359,6.425,2.842,1.334,0.642,1.804
192003074,312.809,13.344,36.918,47.864,46.283,43.713,39.71,85.029
192003075,17.63,4.744,4.744,2.249,1.31,1.31,1.458,1.779
192003082,173.892,25.477,18.434,18.582,23.178,17.421,17.273,53.029
192003095,6.001,0.0,0.222,0.445,0.791,1.409,1.458,1.779
192003097,6.069,2.002,2.372,1.211,0.519,0.0,0.0,0.0
192003098,84.649,0.198,5.14,16.951,23.5,15.172,11.96,11.738
192004002,1.468,0.494,0.815,0.173,0.0,0.0,0.0,0.0
192004003,824.675,171.318,304.434,194.917,67.905,34.916,21.325,29.924
192004007,1.524,0.988,0.519,0.025,0.0,0.0,0.0,0.0
192004008,1271.944,7.561,46.332,95.432,142.654,166.648,175.494,637.853
192004009,436.811,10.774,149.054,95.012,74.255,44.899,26.91,35.707
192004010,427.428,98.768,268.702,44.528,10.205,3.311,1.483,0.346
192004011,11.62,3.41,6.771,1.483,0.025,0.0,0.0,0.0
192004013,853.777,22.931,177.57,261.61,145.372,82.731,55.327,108.504
192005001,3.982,1.507,1.754,0.544,0.0,0.0,0.0,0.0
192005004,0.034,0.025,0.0,0.0,0.0,0.0,0.0,0.0
192005012,2.436,1.557,0.544,0.272,0.074,0.0,0.0,0.0
192005019,0.121,0.0,0.0,0.049,0.025,0.025,0.0,0.0
192005022,2398.563,802.45,754.882,305.521,148.436,105.563,79.988,201.86
192005023,110.064,67.262,24.266,7.537,4.547,3.805,1.532,0.964
192005025,3565.326,2.348,13.665,43.762,88.513,138.231,178.41,3100.629
192005026,1361.089,334.951,261.413,196.795,144.903,104.155,82.607,236.257
192005027,39.366,33.829,3.707,1.112,0.42,0.198,0.025,0.074
192005028,7.949,4.324,1.631,0.89,0.42,0.346,0.173,0.272
192016045,0.212,0.0,0.0,0.074,0.074,0.049,0.0,0.0
192016046,0.188,0.0,0.099,0.049,0.025,0.0,0.0,0.0
192016047,0.161,0.0,0.074,0.049,0.025,0.025,0.0,0.0
192016048,0.158,0.0,0.049,0.099,0.025,0.0,0.0,0.0
192016049,0.163,0.0,0.0,0.124,0.025,0.0,0.0,0.0
192016050,0.163,0.0,0.0,0.049,0.099,0.0,0.0,0.0
192016051,0.17,0.0,0.0,0.099,0.049,0.0,0.0,0.0
192016052,0.152,0.0,0.0,0.124,0.025,0.0,0.0,0.0
192016053,0.141,0.0,0.0,0.148,0.0,0.0,0.0,0.0
192016054,0.135,0.0,0.0,0.124,0.0,0.0,0.0,0.0
192016055,0.135,0.0,0.0,0.148,0.0,0.0,0.0,0.0
192016056,0.134,0.0,0.0,0.099,0.0,0.0,0.0,0.0
192016057,0.134,0.0,0.0,0.148,0.0,0.0,0.0,0.0
192016058,0.134,0.0,0.0,0.124,0.0,0.0,0.0,0.0
192016076,0.189,0.0,0.0,0.0,0.074,0.049,0.049,0.0
192016077,0.145,0.0,0.0,0.124,0.025,0.0,0.0,0.0
192016078,0.209,0.0,0.0,0.074,0.148,0.0,0.0,0.0
192016079,0.148,0.0,0.025,0.049,0.074,0.0,0.0,0.0
192016080,0.139,0.0,0.049,0.025,0.074,0.0,0.0,0.0
192016081,0.138,0.0,0.049,0.049,0.049,0.0,0.0,0.0
192016082,0.138,0.0,0.049,0.074,0.0,0.0,0.0,0.0
192016083,0.139,0.0,0.025,0.099,0.0,0.0,0.0,0.0
192016084,0.148,0.0,0.0,0.099,0.049,0.0,0.0,0.0
192017053,0.165,0.0,0.0,0.025,0.049,0.099,0.0,0.0
192017054,0.16,0.0,0.0,0.025,0.025,0.124,0.0,0.0
192017055,0.146,0.0,0.0,0.049,0.049,0.099,0.0,0.0
192017056,0.147,0.0,0.0,0.025,0.025,0.049,0.0,0.0
192017057,0.149,0.0,0.0,0.049,0.074,0.025,0.0,0.0
192017058,0.159,0.0,0.0,0.099,0.074,0.0,0.0,0.0
192017059,0.15,0.0,0.0,0.074,0.074,0.0,0.0,0.0
192017060,0.149,0.0,0.0,0.124,0.025,0.0,0.0,0.0
192017061,0.15,0.0,0.0,0.099,0.0,0.0,0.0,0.0
192017062,0.15,0.0,0.0,0.173,0.0,0.0,0.0,0.0
192017063,0.149,0.025,0.074,0.074,0.0,0.0,0.0,0.0
192017064,0.15,0.0,0.148,0.0,0.0,0.0,0.0,0.0
192017065,0.148,0.0,0.148,0.025,0.0,0.0,0.0,0.0
192017066,0.141,0.0,0.025,0.074,0.0,0.0,0.0,0.0
192019016,9.466,0.124,4.448,3.237,0.964,0.692,0.074,0.0
192019056,17.946,0.741,5.214,2.916,2.52,1.927,1.977,2.718
192019064,20.736,0.321,1.236,1.977,4.077,3.608,3.089,6.474
192019089,92.831,0.124,4.151,8.056,9.711,10.774,12.059,47.592
192019096,44.084,0.099,2.002,4.571,6.474,10.082,8.846,12.009
192034037,0.137,0.074,0.025,0.025,0.0,0.0,0.0,0.0
192034038,0.137,0.0,0.124,0.025,0.0,0.0,0.025,0.0
192034039,0.145,0.0,0.074,0.025,0.0,0.025,0.0,0.0
192034040,0.155,0.0,0.124,0.025,0.0,0.025,0.0,0.0
192034041,0.165,0.0,0.148,0.0,0.0,0.0,0.0,0.0
192034042,0.19,0.0,0.173,0.0,0.025,0.0,0.0,0.0
192034043,0.193,0.0,0.148,0.025,0.0,0.025,0.0,0.0
192034044,0.174,0.0,0.124,0.025,0.025,0.0,0.0,0.0
192034045,0.166,0.0,0.124,0.025,0.025,0.0,0.0,0.0
192034046,0.165,0.0,0.124,0.025,0.0,0.0,0.0,0.0
192034047,0.165,0.0,0.173,0.0,0.0,0.0,0.0,0.0
192034048,0.169,0.0,0.025,0.099,0.025,0.0,0.0,0.0
192034049,0.168,0.0,0.099,0.099,0.0,0.0,0.0,0.0
192035035,0.273,0.074,0.049,0.049,0.025,0.0,0.025,0.025
192035036,0.146,0.124,0.025,0.025,0.0,0.0,0.0,0.0
192035037,0.157,0.148,0.0,0.0,0.0,0.0,0.0,0.0
192035038,0.157,0.025,0.148,0.0,0.0,0.0,0.0,0.0
192035050,0.132,0.099,0.0,0.0,0.0,0.025,0.0,0.0
192035051,0.132,0.099,0.0,0.025,0.025,0.0,0.0,0.0
192035052,0.132,0.074,0.025,0.0,0.0,0.0,0.0,0.0
192035053,0.137,0.074,0.025,0.025,0.0,0.0,0.0,0.0
192036001,0.182,0.049,0.025,0.049,0.0,0.0,0.025,0.025
192036002,0.181,0.0,0.099,0.049,0.0,0.025,0.025,0.0
192036003,0.181,0.074,0.025,0.0,0.074,0.0,0.0,0.025
192036004,0.175,0.074,0.0,0.049,0.0,0.0,0.0,0.049
192036005,0.168,0.0,0.049,0.049,0.0,0.0,0.025,0.025
192036006,0.21,0.0,0.074,0.049,0.049,0.0,0.0,0.049
192036007,0.177,0.0,0.049,0.025,0.0,0.0,0.025,0.049
192036008,0.195,0.074,0.099,0.0,0.025,0.0,0.0,0.025
192036009,0.288,0.025,0.173,0.025,0.025,0.0,0.025,0.0
192036013,0.181,0.148,0.0,0.025,0.0,0.025,0.0,0.0
192036014,0.189,0.173,0.025,0.0,0.0,0.0,0.0,0.0
192036015,0.196,0.173,0.0,0.0,0.0,0.0,0.0,0.0
192036016,0.296,0.074,0.049,0.025,0.0,0.074,0.025,0.074
192038028,0.356,0.0,0.099,0.025,0.025,0.025,0.025,0.099
192038029,0.29,0.0,0.099,0.025,0.025,0.049,0.049,0.025
192038035,0.258,0.074,0.049,0.025,0.025,0.0,0.025,0.074
192039020,0.17,0.0,0.0,0.049,0.074,0.074,0.0,0.0
192039109,0.461,0.0,0.0,0.025,0.198,0.198,0.049,0.0
192039110,4.309,0.395,1.013,2.273,0.494,0.025,0.0,0.0
192042079,0.514,0.0,0.0,0.0,0.074,0.173,0.222,0.099
192043005,20.395,6.005,5.56,0.988,1.285,1.31,1.384,3.83
192043006,0.21,0.0,0.0,0.0,0.025,0.025,0.074,0.049
192043007,69.131,0.297,2.866,17.199,15.889,12.479,8.006,12.306
192043010,42.748,0.791,14.579,21.029,5.214,0.89,0.247,0.074
192043011,81.412,2.348,17.619,18.459,12.627,9.39,6.524,14.48
192043012,27.819,11.762,6.894,3.509,2.002,0.519,0.519,2.619
192044002,3.365,0.321,0.568,0.717,0.544,0.47,0.445,0.272
192044004,3.022,1.507,0.445,0.198,0.42,0.371,0.074,0.0
192044005,3.953,0.964,0.395,0.222,0.445,0.47,0.222,1.161
192044007,3.612,0.568,1.483,0.914,0.321,0.222,0.099,0.0
192044008,4.573,1.161,0.939,1.087,0.89,0.371,0.049,0.025
192045001,83.299,0.074,1.952,2.496,4.077,5.288,6.425,63.383
192045004,0.241,0.0,0.0,0.0,0.049,0.0,0.173,0.025
192045005,4.403,0.519,0.815,1.656,0.939,0.346,0.124,0.0
192045006,0.147,0.0,0.0,0.099,0.049,0.0,0.0,0.0
192045007,1393.899,2.15,27.577,86.759,132.424,150.413,138.898,855.578
192049001,4.635,0.173,1.013,2.595,0.815,0.0,0.0,0.0
192049002,0.437,0.099,0.148,0.247,0.025,0.0,0.0,0.0
192049003,19.906,5.239,8.698,3.114,2.348,0.47,0.0,0.0
192049004,2.135,0.049,0.049,0.124,0.148,0.272,0.173,1.384
192049005,7.64,1.112,2.52,2.323,0.717,0.247,0.321,0.297
192049006,457.384,33.952,57.403,45.393,44.182,26.094,24.29,226.003
192049008,10.377,0.0,0.47,1.458,2.15,2.842,2.446,0.988
192049009,4.225,0.667,1.087,1.063,0.593,0.42,0.321,0.025
192049010,0.857,0.0,0.025,0.099,0.198,0.222,0.222,0.074
192049011,1.687,0.0,0.025,0.173,0.272,0.395,0.321,0.519
192049012,4.263,0.099,0.346,0.717,1.433,0.519,0.42,0.717
192049013,1531.92,4.003,28.936,83.299,138.799,142.852,151.179,983.356
192050001,1050.229,5.758,123.652,255.631,226.522,154.268,104.847,179.893
192050003,576.221,3.311,64.816,126.666,103.933,72.254,55.698,149.425
192050004,1.971,0.0,0.0,0.42,0.173,0.247,0.766,0.42
192050005,82.819,4.794,9.217,12.009,9.588,14.283,11.144,22.239
192050006,116.914,9.958,10.378,14.307,13.22,11.342,11.663,45.64
192050008,49.959,4.102,9.415,7.413,8.575,6.672,3.237,10.453
192051001,21.231,0.47,2.249,3.138,3.188,2.051,1.483,8.649
192051002,0.923,0.642,0.272,0.025,0.0,0.0,0.0,0.0
192051003,0.84,0.717,0.049,0.049,0.025,0.0,0.0,0.0
192051004,0.842,0.445,0.297,0.049,0.025,0.0,0.0,0.0
192051005,0.842,0.371,0.395,0.074,0.025,0.0,0.0,0.0
192051006,0.834,0.222,0.47,0.148,0.0,0.0,0.0,0.0
192051007,0.815,0.222,0.445,0.148,0.0,0.0,0.0,0.0
192051008,0.781,0.297,0.247,0.124,0.074,0.025,0.0,0.0
192051009,0.65,0.371,0.148,0.025,0.049,0.049,0.0,0.0
192051010,0.603,0.346,0.099,0.025,0.0,0.049,0.049,0.0
192051011,0.62,0.272,0.173,0.025,0.049,0.0,0.074,0.025
192051012,0.854,0.0,0.099,0.272,0.124,0.049,0.148,0.173
192051013,0.86,0.0,0.074,0.198,0.198,0.049,0.074,0.272
193001022,3.619,3.385,0.124,0.025,0.0,0.0,0.0,0.0
193002001,1471.749,1198.189,175.717,55.796,25.155,11.293,3.484,2.422
193002002,18.754,14.233,1.779,1.853,0.766,0.148,0.0,0.0
193002009,57.357,43.318,7.858,3.756,1.161,1.384,0.0,0.0
193002022,0.196,0.198,0.0,0.0,0.0,0.0,0.0,0.0
193002024,0.426,0.395,0.025,0.0,0.0,0.0,0.0,0.0
193002027,6.803,4.374,0.791,0.618,0.642,0.297,0.0,0.0
193002029,0.211,0.198,0.0,0.0,0.0,0.0,0.0,0.0
193002032,0.17,0.124,0.049,0.0,0.0,0.0,0.0,0.0
193002034,150.616,132.844,16.655,1.038,0.099,0.0,0.0,0.0
194002046,162.8,50.014,65.088,28.887,10.823,5.412,1.779,0.692
194002050,18.408,9.538,3.064,3.039,1.73,0.939,0.099,0.0
194002052,159.545,121.922,25.205,5.931,4.102,2.224,0.445,0.0
194002080,149.582,134.277,14.06,1.137,0.025,0.0,0.0,0.0
194003001,876.467,496.83,93.332,57.032,37.98,26.514,23.03,141.814
194003002,135.055,94.617,29.43,5.263,1.532,1.705,1.409,1.038
194003003,39.417,28.467,7.067,3.435,0.494,0.124,0.025,0.049
194003004,8.266,0.297,0.84,1.68,1.483,1.236,0.988,1.903
194003005,175.901,15.914,16.704,18.607,13.616,13.467,13.072,84.139
194003007,96.468,83.275,7.265,2.941,0.865,1.038,0.692,0.544
194003010,1.848,1.334,0.395,0.074,0.0,0.0,0.0,0.0
194004002,13.479,5.041,4.868,0.964,0.42,0.371,0.222,1.557
194004003,3.626,0.321,0.519,0.222,0.222,0.395,0.272,1.73
194004004,559.839,270.111,148.56,40.575,22.462,17.989,16.655,43.812
194004005,0.249,0.025,0.148,0.074,0.0,0.0,0.0,0.0
194004007,14.764,5.931,3.509,1.507,0.395,0.346,0.568,2.397
194004008,1.627,0.124,0.074,0.0,0.049,0.148,0.222,0.914
194004009,205.247,145.545,55.871,3.385,0.519,0.124,0.0,0.0
194004010,109.166,57.328,9.069,3.929,3.089,3.41,3.904,28.417
194004011,43.7,12.009,8.995,5.609,3.509,2.669,2.249,8.772
194004012,533.712,425.417,29.48,14.826,11.515,8.575,7.339,36.448
194004018,2.282,0.074,0.049,0.099,0.025,0.222,0.642,1.013
194004019,59.512,34.323,12.232,3.781,1.952,1.878,1.285,4.003
194004020,136.039,40.55,37.535,23.203,17.075,9.588,4.992,2.842
194005002,18.775,1.186,3.262,2.743,1.606,2.051,1.73,6.054
194005007,23.58,4.25,5.09,2.273,1.161,0.84,0.89,9.019
194005008,150.361,13.319,14.159,11.96,10.576,10.601,8.649,81.026
194005010,32.115,8.229,3.114,1.581,1.211,0.988,0.717,16.161
194005013,0.719,0.593,0.148,0.0,0.0,0.0,0.0,0.0
194005014,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.074
194005016,25.679,6.968,4.868,2.718,1.557,1.557,0.84,7.24
194005019,11.201,6.968,2.99,0.667,0.42,0.173,0.074,0.0
194005026,13.446,0.692,1.532,1.236,1.433,1.903,1.557,5.214
194005050,0.399,0.395,0.025,0.0,0.0,0.0,0.0,0.0
194005052,50.206,17.841,4.695,1.878,1.532,1.779,1.285,21.103
194005056,1.714,0.0,0.0,0.0,0.0,0.0,0.0,1.705
194005069,17.654,14.579,2.496,0.297,0.099,0.049,0.025,0.148
194005074,264.274,182.71,56.167,16.63,6.054,1.26,0.964,0.346
194005075,1.612,0.815,0.346,0.346,0.049,0.0,0.0,0.0
194005076,2.074,1.73,0.346,0.0,0.0,0.0,0.0,0.0
194005079,122.941,9.093,12.948,14.555,13.195,10.032,7.487,55.945
194005090,34.735,29.603,4.646,0.346,0.198,0.124,0.025,0.049
194005091,34.742,34.471,0.0,0.0,0.0,0.0,0.0,0.0
194005092,34.371,29.48,2.273,0.494,0.667,0.494,0.445,0.494
194005095,23.739,3.805,1.31,1.013,1.161,0.741,1.285,14.406
194005096,39.082,32.494,4.72,0.494,0.667,0.445,0.272,0.074
194005097,210.739,153.576,31.877,6.326,2.57,1.581,1.384,13.368
194006003,0.476,0.445,0.074,0.0,0.0,0.0,0.0,0.0
194006005,0.179,0.0,0.049,0.025,0.0,0.0,0.049,0.0
194006011,100.027,2.891,7.487,7.932,6.202,6.795,8.229,60.343
194006014,2.305,2.002,0.395,0.0,0.0,0.0,0.0,0.0
194006015,1.568,1.458,0.049,0.0,0.0,0.0,0.0,0.0
194006027,0.642,0.0,0.049,0.025,0.099,0.148,0.124,0.198
194006028,6.251,4.917,1.236,0.272,0.049,0.0,0.0,0.0
194006029,141.942,46.604,30.073,14.431,10.477,7.215,6.425,26.712
194006031,25.127,1.384,1.927,1.754,1.829,1.829,2.471,13.961
194006040,27.528,13.961,7.092,4.819,1.112,0.395,0.173,0.0
194006041,0.212,0.025,0.074,0.025,0.074,0.0,0.0,0.0
194006042,0.829,0.074,0.791,0.0,0.0,0.0,0.0,0.0
194006043,6.941,1.31,3.978,0.741,0.47,0.222,0.099,0.099
194006044,1.359,0.074,0.297,0.148,0.099,0.099,0.074,0.544
194006045,155.962,8.402,19.744,18.088,15.741,13.863,10.428,69.956
